hyp_loss_function,hyp_hidden_layer_count,hyp_units_per_hidden_layer,hyp_activation_per_hidden_layer,hyp_optimizer,hyp_epochs,hyp_batch_size,hyp_feature_count,hyp_class_count,obj_total_layers,obj_total_nodes,obj_training_time,obj_loss,obj_accuracy,obj_false_positive_rate,obj_false_negative_rate,obj_true_positive_rate,obj_true_negative_rate,obj_f1,obj_precision,obj_auc
binary_focal_crossentropy,1,[45],['relu'],rmsprop,7,64,30,2,3,77,0.33412790298461914,0.03159675747156143,0.956140350877193,0.10526315789473684,0.013157894736842105,0.9868421052631579,0.8947368421052632,0.1895135818066961,0.9493670886075949,0.996191135734072
binary_crossentropy,2,"[45, 73]","['relu', 'tanh']",sgd,7,16,30,2,4,150,0.2574899196624756,0.16927121579647064,0.9736842105263158,0.02631578947368421,0.02631578947368421,0.9736842105263158,0.9736842105263158,0.051264288188430894,0.9866666666666667,0.996191135734072
binary_crossentropy,4,"[32, 31, 53, 116]","['relu', 'relu', 'sigmoid', 'relu']",sgd,7,128,30,2,6,264,0.2129530906677246,0.6317564845085144,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.8417590027700831
cosine_similarity,4,"[32, 31, 53, 116]","['relu', 'relu', 'relu', 'sigmoid']",rmsprop,7,128,30,2,6,264,0.4028480052947998,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.3379501385041552
binary_crossentropy,1,[32],['relu'],sgd,7,128,30,2,3,64,0.17801380157470703,0.5186051726341248,0.8421052631578947,0.23684210526315788,0.11842105263157894,0.881578947368421,0.7631578947368421,0.37337461300309593,0.881578947368421,0.8912742382271468
cosine_similarity,2,"[45, 109]","['relu', 'tanh']",sgd,18,128,30,2,4,186,0.3852250576019287,-0.6666666865348816,0.2894736842105263,0.18421052631578946,0.9736842105263158,0.02631578947368421,0.8157894736842105,0.2014388489208633,0.2222222222222222,0.29362880886426596
binary_focal_crossentropy,2,"[45, 45]","['relu', 'tanh']",sgd,7,128,30,2,4,122,0.2207632064819336,0.0997077226638794,0.8333333333333334,0.18421052631578946,0.15789473684210525,0.8421052631578947,0.8157894736842105,0.30590645271423694,0.9014084507042254,0.9227839335180055
cosine_similarity,4,"[82, 51, 17, 128]","['tanh', 'tanh', 'tanh', 'tanh']",sgd,6,64,30,2,6,310,0.23183178901672363,-0.6666666865348816,0.5964912280701754,0.21052631578947367,0.5,0.5,0.7894736842105263,0.3355408388520972,0.8260869565217391,0.7596952908587258
binary_focal_crossentropy,5,"[45, 6, 37, 32, 41]","['relu', 'sigmoid', 'tanh', 'tanh', 'relu']",sgd,11,16,30,2,7,193,0.3793210983276367,0.14549700915813446,0.7280701754385965,0.8157894736842105,0.0,1.0,0.18421052631578946,0.7593875906526995,0.7102803738317757,0.9508310249307479
binary_focal_crossentropy,1,[45],['relu'],rmsprop,8,64,30,2,3,77,0.3314492702484131,0.02519955113530159,0.9736842105263158,0.05263157894736842,0.013157894736842105,0.9868421052631579,0.9473684210526315,0.09986684420772303,0.974025974025974,0.9979224376731302
binary_focal_crossentropy,1,[45],['relu'],rmsprop,7,32,30,2,3,77,0.3377809524536133,0.01998116262257099,0.9824561403508771,0.0,0.02631578947368421,0.9736842105263158,1.0,0.0,1.0,0.9986149584487535
binary_crossentropy,5,"[82, 101, 52, 17, 11]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh']",sgd,10,64,30,2,7,295,0.289233922958374,0.4472966194152832,0.9122807017543859,0.2631578947368421,0.0,1.0,0.7368421052631579,0.4055496264674493,0.8837209302325582,0.9892659279778393
binary_focal_crossentropy,2,"[45, 98]","['relu', 'tanh']",sgd,14,128,30,2,4,175,0.3589189052581787,0.08770827949047089,0.9035087719298246,0.15789473684210525,0.06578947368421052,0.9342105263157895,0.8421052631578947,0.26962025316455696,0.922077922077922,0.9484072022160664
binary_focal_crossentropy,4,"[82, 101, 52, 100]","['tanh', 'sigmoid', 'tanh', 'tanh']",adam,13,32,30,2,6,367,0.7444479465484619,0.009687790647149086,0.9912280701754386,0.0,0.013157894736842105,0.9868421052631579,1.0,0.0,1.0,1.0
cosine_similarity,2,"[45, 140]","['relu', 'relu']",sgd,12,64,30,2,4,217,0.27869105339050293,-0.6666666865348816,0.5789473684210527,0.34210526315789475,0.4605263157894737,0.5394736842105263,0.6578947368421053,0.47168141592920354,0.7592592592592593,0.6208448753462605
binary_focal_crossentropy,5,"[82, 42, 98, 17, 71]","['tanh', 'relu', 'relu', 'tanh', 'tanh']",sgd,11,64,30,2,7,342,0.3538811206817627,0.10366308689117432,0.868421052631579,0.2894736842105263,0.05263157894736842,0.9473684210526315,0.7105263157894737,0.43409153192655525,0.8674698795180723,0.9297091412742382
binary_crossentropy,4,"[45, 102, 25, 41]","['relu', 'sigmoid', 'tanh', 'relu']",sgd,7,16,30,2,6,245,0.2874290943145752,0.45150691270828247,0.8508771929824561,0.4473684210526316,0.0,1.0,0.5526315789473685,0.5782054150816738,0.8172043010752689,0.9854570637119113
cosine_similarity,5,"[82, 101, 63, 4, 100]","['tanh', 'relu', 'relu', 'tanh', 'tanh']",sgd,8,64,30,2,7,382,0.2625751495361328,-0.6666666865348816,0.4824561403508772,0.02631578947368421,0.7631578947368421,0.23684210526315788,0.9736842105263158,0.051209103840682786,0.9473684210526315,0.736842105263158
cosine_similarity,2,"[45, 25]","['relu', 'sigmoid']",sgd,7,32,30,2,4,102,0.2276289463043213,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.7195290858725762
cosine_similarity,2,"[45, 13]","['relu', 'sigmoid']",rmsprop,5,128,30,2,4,90,0.30803585052490234,-0.6666666865348816,0.4298245614035088,0.5789473684210527,0.5657894736842105,0.4342105263157895,0.42105263157894735,0.5892857142857143,0.6,0.3763850415512465
binary_crossentropy,3,"[32, 40, 25]","['relu', 'relu', 'relu']",sgd,5,128,30,2,5,129,0.19380497932434082,0.7101636528968811,0.42105263157894735,0.47368421052631576,0.631578947368421,0.3684210526315789,0.5263157894736842,0.53276955602537,0.6086956521739131,0.4823407202216066
binary_crossentropy,3,"[32, 50, 25]","['relu', 'relu', 'relu']",sgd,5,128,30,2,5,139,0.20996594429016113,0.6527383923530579,0.6754385964912281,0.21052631578947367,0.3815789473684211,0.618421052631579,0.7894736842105263,0.33782569631626236,0.8545454545454545,0.7725069252077563
binary_focal_crossentropy,4,"[82, 101, 52, 79]","['tanh', 'sigmoid', 'relu', 'tanh']",sgd,19,64,30,2,6,346,0.47853684425354004,0.09316371381282806,0.9298245614035088,0.18421052631578946,0.013157894736842105,0.9868421052631579,0.8157894736842105,0.3066588785046729,0.9146341463414634,0.997229916897507
binary_crossentropy,3,"[32, 16, 126]","['relu', 'relu', 'sigmoid']",rmsprop,7,128,30,2,5,206,0.3741471767425537,0.38795483112335205,0.8859649122807017,0.2894736842105263,0.02631578947368421,0.9736842105263158,0.7105263157894737,0.43448091806778755,0.8705882352941177,0.9795706371191135
cosine_similarity,1,[45],['relu'],rmsprop,7,32,30,2,3,77,0.2868819236755371,-0.6666666865348816,0.5175438596491229,0.39473684210526316,0.5263157894736842,0.47368421052631576,0.6052631578947368,0.5063291139240506,0.7058823529411765,0.5997229916897507
binary_crossentropy,5,"[82, 101, 98, 17, 69]","['tanh', 'tanh', 'relu', 'tanh', 'relu']",sgd,10,32,30,2,7,399,0.3224620819091797,0.44430211186408997,0.9385964912280702,0.18421052631578946,0.0,1.0,0.8157894736842105,0.3067166330354569,0.9156626506024096,0.9899584487534625
binary_crossentropy,5,"[82, 101, 52, 17, 100]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh']",sgd,11,64,30,2,7,384,0.31862783432006836,0.5328625440597534,0.7105263157894737,0.868421052631579,0.0,1.0,0.13157894736842105,0.7734772552043176,0.6972477064220184,0.9823407202216066
binary_focal_crossentropy,2,"[45, 98]","['relu', 'tanh']",sgd,20,128,30,2,4,175,0.44347405433654785,0.08451437205076218,0.9210526315789473,0.10526315789473684,0.06578947368421052,0.9342105263157895,0.8947368421052632,0.1894596397598399,0.9466666666666667,0.9632963988919667
cosine_similarity,4,"[82, 130, 28, 100]","['tanh', 'relu', 'tanh', 'tanh']",sgd,11,32,30,2,6,372,0.30540013313293457,-0.6666666865348816,0.7982456140350878,0.5263157894736842,0.039473684210526314,0.9605263157894737,0.47368421052631576,0.6301251618472161,0.7849462365591398,0.8514542936288089
cosine_similarity,1,[45],['relu'],rmsprop,8,16,30,2,3,77,0.3250560760498047,-0.6666666865348816,0.7807017543859649,0.21052631578947367,0.2236842105263158,0.7763157894736842,0.7894736842105263,0.33981281497480204,0.8805970149253731,0.832409972299169
binary_crossentropy,3,"[32, 124, 53]","['relu', 'relu', 'relu']",rmsprop,7,128,30,2,5,241,0.37483692169189453,0.13156205415725708,0.9736842105263158,0.02631578947368421,0.02631578947368421,0.9736842105263158,0.9736842105263158,0.051264288188430894,0.9866666666666667,0.9958448753462603
binary_crossentropy,3,"[32, 61, 117]","['relu', 'sigmoid', 'sigmoid']",rmsprop,10,128,30,2,5,242,0.4295828342437744,0.3631766736507416,0.9122807017543859,0.23684210526315788,0.013157894736842105,0.9868421052631579,0.7631578947368421,0.37437603993344426,0.8928571428571429,0.986842105263158
binary_focal_crossentropy,2,"[45, 3]","['relu', 'sigmoid']",rmsprop,6,64,30,2,4,80,0.354233980178833,0.08457253873348236,0.9298245614035088,0.10526315789473684,0.05263157894736842,0.9473684210526315,0.8947368421052632,0.18947368421052632,0.9473684210526315,0.9885734072022161
binary_focal_crossentropy,2,"[45, 34]","['relu', 'tanh']",rmsprop,11,64,30,2,4,111,0.4459347724914551,0.02114606462419033,0.9649122807017544,0.02631578947368421,0.039473684210526314,0.9605263157894737,0.9736842105263158,0.051264044943820225,0.9864864864864865,0.9979224376731303
cosine_similarity,1,[45],['relu'],rmsprop,20,64,30,2,3,77,0.48751211166381836,-0.6666666865348816,0.7543859649122807,0.05263157894736842,0.34210526315789475,0.6578947368421053,0.9473684210526315,0.09980039920159679,0.9615384615384616,0.945983379501385
binary_crossentropy,4,"[45, 38, 68, 99]","['relu', 'relu', 'sigmoid', 'tanh']",sgd,20,64,30,2,6,282,0.44950103759765625,0.5693758130073547,0.7368421052631579,0.7894736842105263,0.0,1.0,0.21052631578947367,0.7514831905075807,0.7169811320754716,0.9400969529085872
cosine_similarity,2,"[45, 140]","['relu', 'relu']",rmsprop,15,64,30,2,4,217,0.4712367057800293,-0.6666666865348816,0.7105263157894737,0.7894736842105263,0.039473684210526314,0.9605263157894737,0.21052631578947367,0.746930422919509,0.7087378640776699,0.7496537396121884
binary_focal_crossentropy,2,"[45, 91]","['relu', 'tanh']",sgd,7,16,30,2,4,168,0.2680017948150635,0.03987565264105797,0.9736842105263158,0.02631578947368421,0.02631578947368421,0.9736842105263158,0.9736842105263158,0.051264288188430894,0.9866666666666667,0.9979224376731302
cosine_similarity,2,"[45, 16]","['relu', 'tanh']",rmsprop,20,32,30,2,4,93,0.5765411853790283,-0.6666666865348816,0.7894736842105263,0.13157894736842105,0.25,0.75,0.868421052631579,0.23021001615508882,0.9193548387096774,0.9203601108033241
binary_focal_crossentropy,4,"[45, 102, 42, 41]","['relu', 'sigmoid', 'tanh', 'relu']",adam,16,128,30,2,6,262,0.7546467781066895,0.020913705229759216,0.9736842105263158,0.0,0.039473684210526314,0.9605263157894737,1.0,0.0,1.0,0.9982686980609418
cosine_similarity,4,"[45, 32, 42, 81]","['relu', 'sigmoid', 'relu', 'tanh']",sgd,6,128,30,2,6,232,0.20719218254089355,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.06925207756232686
cosine_similarity,5,"[82, 201, 52, 17, 100]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh']",sgd,10,64,30,2,7,484,0.2890801429748535,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.5564404432132964
binary_focal_crossentropy,3,"[32, 75, 116]","['relu', 'relu', 'relu']",rmsprop,7,128,30,2,5,255,0.39395785331726074,0.03177675977349281,0.9649122807017544,0.0,0.05263157894736842,0.9473684210526315,1.0,0.0,1.0,0.9958448753462603
binary_crossentropy,11,"[63, 17, 100, 36, 34, 49, 36, 85, 53, 59, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'relu', 'sigmoid', 'relu']",rmsprop,8,16,30,2,13,602,0.8241379261016846,0.5753201842308044,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.9896121883656509
binary_focal_crossentropy,2,"[32, 18]","['relu', 'relu']",sgd,14,128,30,2,4,82,0.32541489601135254,0.11646700650453568,0.8771929824561403,0.07894736842105263,0.14473684210526316,0.8552631578947368,0.9210526315789473,0.14584891548242335,0.9558823529411765,0.9186288088642658
binary_focal_crossentropy,2,"[45, 44]","['relu', 'tanh']",rmsprop,12,64,30,2,4,121,0.4501039981842041,0.019446300342679024,0.9649122807017544,0.05263157894736842,0.02631578947368421,0.9736842105263158,0.9473684210526315,0.09986504723346827,0.9736842105263158,0.9968836565096953
cosine_similarity,3,"[45, 102, 54]","['relu', 'relu', 'relu']",rmsprop,10,128,30,2,5,233,0.3987143039703369,-0.6666666865348816,0.37719298245614036,0.0,0.9342105263157895,0.06578947368421052,1.0,0.0,1.0,0.6686288088642659
cosine_similarity,2,"[45, 17]","['relu', 'tanh']",sgd,7,32,30,2,4,94,0.209061861038208,-0.6666666865348816,0.8421052631578947,0.15789473684210525,0.15789473684210525,0.8421052631578947,0.8421052631578947,0.26928471248246844,0.9142857142857143,0.8829639889196675
binary_crossentropy,5,"[82, 51, 124, 17, 123]","['tanh', 'tanh', 'relu', 'tanh', 'tanh']",sgd,6,64,30,2,7,429,0.21982812881469727,0.48719990253448486,0.9649122807017544,0.02631578947368421,0.039473684210526314,0.9605263157894737,0.9736842105263158,0.051264044943820225,0.9864864864864865,0.9941135734072022
binary_focal_crossentropy,2,"[45, 20]","['relu', 'tanh']",sgd,18,128,30,2,4,97,0.37627506256103516,0.07386650145053864,0.8859649122807017,0.07894736842105263,0.13157894736842105,0.868421052631579,0.9210526315789473,0.1458563535911602,0.9565217391304348,0.9653739612188366
binary_focal_crossentropy,6,"[82, 101, 75, 17, 128, 97]","['tanh', 'sigmoid', 'tanh', 'tanh', 'tanh', 'relu']",sgd,11,128,30,2,8,532,0.31827521324157715,0.1546546369791031,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.9684903047091412
cosine_similarity,2,"[45, 13]","['relu', 'relu']",rmsprop,19,128,30,2,4,90,0.4867091178894043,-0.6666666865348816,0.5614035087719298,0.3157894736842105,0.5,0.5,0.6842105263157895,0.44618395303326813,0.76,0.6409279778393351
cosine_similarity,2,"[45, 113]","['relu', 'tanh']",adam,20,32,30,2,4,190,0.6585512161254883,-0.6666666865348816,0.5087719298245614,0.5263157894736842,0.47368421052631576,0.5263157894736842,0.47368421052631576,0.5882352941176471,0.6666666666666666,0.5183518005540166
cosine_similarity,2,"[45, 52]","['relu', 'tanh']",rmsprop,20,32,30,2,4,129,0.5470759868621826,-0.6666666865348816,0.3157894736842105,0.9473684210526315,0.5526315789473685,0.4473684210526316,0.05263157894736842,0.6421825813221406,0.4857142857142857,0.0734072022160665
binary_crossentropy,4,"[32, 74, 53, 59]","['relu', 'sigmoid', 'sigmoid', 'relu']",adam,7,128,30,2,6,250,0.5767521858215332,0.5616186261177063,0.7543859649122807,0.7368421052631579,0.0,1.0,0.2631578947368421,0.7337931034482759,0.7307692307692307,0.9920360110803325
binary_focal_crossentropy,3,"[45, 98, 84]","['relu', 'tanh', 'sigmoid']",sgd,11,128,30,2,5,259,0.2896919250488281,0.14063450694084167,0.7368421052631579,0.7894736842105263,0.0,1.0,0.21052631578947367,0.7514831905075807,0.7169811320754716,0.9044321329639889
cosine_similarity,6,"[82, 101, 143, 28, 100, 7]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh', 'tanh']",rmsprop,13,32,30,2,8,493,0.6173999309539795,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.19321329639889195
binary_crossentropy,5,"[82, 101, 140, 17, 61]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh']",sgd,7,16,30,2,7,433,0.27913713455200195,0.2819315791130066,0.9210526315789473,0.21052631578947367,0.013157894736842105,0.9868421052631579,0.7894736842105263,0.3414911781445646,0.9036144578313253,0.9903047091412742
cosine_similarity,3,"[45, 113, 118]","['relu', 'tanh', 'sigmoid']",sgd,20,32,30,2,5,308,0.44056177139282227,-0.6666666865348816,0.6666666666666666,1.0,0.0,1.0,0.0,0.8,0.6666666666666666,0.8140581717451524
binary_crossentropy,10,"[63, 17, 100, 36, 17, 36, 85, 53, 59, 15]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",rmsprop,8,16,30,2,12,513,0.7245497703552246,0.04069875553250313,0.9912280701754386,0.02631578947368421,0.0,1.0,0.9736842105263158,0.051264755480607084,0.987012987012987,1.0
binary_focal_crossentropy,2,"[45, 59]","['relu', 'tanh']",rmsprop,17,128,30,2,4,136,0.503277063369751,0.014112330041825771,0.9912280701754386,0.0,0.013157894736842105,0.9868421052631579,1.0,0.0,1.0,1.0
binary_focal_crossentropy,9,"[63, 17, 100, 36, 17, 36, 53, 96, 101]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'sigmoid', 'relu']",rmsprop,8,16,30,2,11,551,0.7266817092895508,0.008496533147990704,0.9912280701754386,0.02631578947368421,0.0,1.0,0.9736842105263158,0.051264755480607084,0.987012987012987,1.0
cosine_similarity,2,"[45, 32]","['relu', 'tanh']",sgd,5,128,30,2,4,109,0.16331100463867188,-0.6666666865348816,0.631578947368421,0.23684210526315788,0.4342105263157895,0.5657894736842105,0.7631578947368421,0.36822074215033296,0.8269230769230769,0.7714681440443214
binary_crossentropy,2,"[45, 6]","['relu', 'tanh']",rmsprop,16,128,30,2,4,83,0.4514000415802002,0.15151621401309967,0.9473684210526315,0.10526315789473684,0.02631578947368421,0.9736842105263158,0.8947368421052632,0.1895006402048655,0.9487179487179487,0.9944598337950138
cosine_similarity,6,"[82, 139, 95, 17, 114, 46]","['tanh', 'sigmoid', 'relu', 'tanh', 'tanh', 'relu']",sgd,11,64,30,2,8,525,0.300142765045166,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.8382963988919667
cosine_similarity,10,"[63, 17, 36, 17, 49, 36, 85, 53, 80, 38]","['relu', 'sigmoid', 'relu', 'relu', 'relu', 'sigmoid', 'tanh', 'tanh', 'sigmoid', 'relu']",rmsprop,14,128,30,2,12,506,0.7268390655517578,-0.6666666865348816,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.5041551246537396
cosine_similarity,2,"[45, 25]","['relu', 'sigmoid']",sgd,15,32,30,2,4,102,0.3389739990234375,-0.6666666865348816,0.34210526315789475,0.0,0.9868421052631579,0.013157894736842105,1.0,0.0,1.0,0.4013157894736842
binary_crossentropy,5,"[82, 75, 144, 17, 128]","['tanh', 'tanh', 'tanh', 'sigmoid', 'tanh']",sgd,11,64,30,2,7,478,0.2974081039428711,0.5166111588478088,0.8771929824561403,0.3684210526315789,0.0,1.0,0.631578947368421,0.5130183220829315,0.8444444444444444,0.9889196675900276
binary_crossentropy,6,"[82, 101, 75, 124, 17, 128]","['tanh', 'sigmoid', 'tanh', 'tanh', 'tanh', 'tanh']",sgd,11,32,30,2,8,559,0.32916831970214844,0.3471796214580536,0.9298245614035088,0.21052631578947367,0.0,1.0,0.7894736842105263,0.3415730337078651,0.9047619047619048,0.9948060941828254
cosine_similarity,4,"[82, 51, 17, 128]","['tanh', 'tanh', 'tanh', 'tanh']",sgd,6,64,30,2,6,310,0.19353127479553223,-0.6666666865348816,0.18421052631578946,0.7631578947368421,0.8421052631578947,0.15789473684210525,0.23684210526315788,0.42310030395136783,0.2926829268292683,0.13192520775623268
binary_focal_crossentropy,2,"[45, 71]","['relu', 'tanh']",sgd,11,16,30,2,4,148,0.33916521072387695,0.03660383075475693,0.9736842105263158,0.02631578947368421,0.02631578947368421,0.9736842105263158,0.9736842105263158,0.051264288188430894,0.9866666666666667,0.9954986149584488
binary_focal_crossentropy,2,"[45, 38]","['relu', 'sigmoid']",rmsprop,20,16,30,2,4,115,0.6787722110748291,0.011066549457609653,0.9912280701754386,0.0,0.013157894736842105,0.9868421052631579,1.0,0.0,1.0,0.9996537396121884
binary_focal_crossentropy,4,"[82, 13, 95, 100]","['tanh', 'sigmoid', 'relu', 'tanh']",sgd,13,16,30,2,6,322,0.40319013595581055,0.0858306810259819,0.9035087719298246,0.21052631578947367,0.039473684210526314,0.9605263157894737,0.7894736842105263,0.34132086499123315,0.9012345679012346,0.9688365650969528
binary_crossentropy,3,"[82, 101, 100]","['tanh', 'sigmoid', 'tanh']",sgd,11,64,30,2,5,315,0.26949119567871094,0.5142703056335449,0.8421052631578947,0.47368421052631576,0.0,1.0,0.5263157894736842,0.5973799126637553,0.8085106382978723,0.980263157894737
